country,year,risk_score,source,lower,upper
ESP,2035,0.37953431953984357,forecast,0.36689960529520466,0.3918846610899986
ESP,2036,0.3795322668434733,forecast,0.36652976106076895,0.3920065973276334
ESP,2037,0.37953057586826533,forecast,0.3658785789573657,0.39274503049769793
ESP,2038,0.3795291828725961,forecast,0.36634470067493313,0.3929174043705137
ESP,2039,0.37952803534723606,forecast,0.36539501928150875,0.39426407815126796
ESP,2040,0.37952709003600416,forecast,0.3655681538024616,0.3939808580894753
EST,1995,0.4389132,actual,,
EST,1996,0.43707739999999995,actual,,
EST,1997,0.43383459999999996,actual,,
EST,1998,0.43562880000000004,actual,,
EST,1999,0.43058779999999997,actual,,
EST,2000,0.4242802,actual,,
EST,2001,0.42377739999999997,actual,,
EST,2002,0.42220060000000004,actual,,
EST,2003,0.415037,actual,,
EST,2004,0.41038979999999997,actual,,
EST,2005,0.4040648,actual,,
EST,2006,0.37948879999999996,actual,,
EST,2007,0.3757798,actual,,
EST,2008,0.372127,actual,,
EST,2009,0.37147600000000003,actual,,
EST,2010,0.3683086,actual,,
EST,2011,0.3674954,actual,,
EST,2012,0.371317,actual,,
EST,2013,0.3641254,actual,,
EST,2014,0.35130340000000004,actual,,
EST,2015,0.353119,actual,,
EST,2016,0.36145700000000003,actual,,
EST,2017,0.3610402,actual,,
EST,2018,0.35409440000000003,actual,,
EST,2019,0.35159299999999993,actual,,
EST,2020,0.35334340000000003,actual,,
EST,2021,0.3536176,actual,,
EST,2022,0.35274439999999996,actual,,
EST,2023,0.3528884,actual,,
EST,2024,0.3498157811066785,forecast,0.3377553501667996,0.36176580112074436
EST,2025,0.3467431622612884,forecast,0.3309455713873215,0.36337616896261044
EST,2026,0.34367054341589826,forecast,0.323008387284453,0.36345228813173563
EST,2027,0.34059792457050814,forecast,0.3177754746269481,0.3637017186680627
EST,2028,0.337525305725118,forecast,0.31105156949571006,0.3642246511696142
EST,2029,0.3344526868797279,forecast,0.3047895249343552,0.36339434004480986
EST,2030,0.3313800680343378,forecast,0.2988861970627681,0.3627653281147754
EST,2031,0.32830744918894766,forecast,0.29440117676190425,0.3638734571247677
EST,2032,0.32523483034355755,forecast,0.2888842155743198,0.36095750921570907
EST,2033,0.32216221149816743,forecast,0.2827973395304667,0.35987225173353216
EST,2034,0.3190895926527773,forecast,0.27804714990775836,0.35809367736962444
EST,2035,0.3160169738073872,forecast,0.27394338053840894,0.35697908546075485
EST,2036,0.3129443549619971,forecast,0.26835119429383264,0.35524097684489836
EST,2037,0.30987173611660696,forecast,0.2632968275332408,0.35339733748349794
EST,2038,0.30679911727121684,forecast,0.26093666027213086,0.3520664208733735
EST,2039,0.3037264984258267,forecast,0.25520936064800703,0.3537393497311195
EST,2040,0.3006538795804366,forecast,0.25225093184746744,0.35052876474209665
ETH,1995,0.6560846,actual,,
ETH,1996,0.6534044000000001,actual,,
ETH,1997,0.650126,actual,,
ETH,1998,0.6498468,actual,,
ETH,1999,0.6496877999999999,actual,,
ETH,2000,0.6484476,actual,,
ETH,2001,0.647236,actual,,
ETH,2002,0.6392819999999999,actual,,
ETH,2003,0.643704,actual,,
ETH,2004,0.6455808,actual,,
ETH,2005,0.6443880000000001,actual,,
ETH,2006,0.646563,actual,,
ETH,2007,0.6436763999999999,actual,,
ETH,2008,0.6465612000000001,actual,,
ETH,2009,0.645877,actual,,
ETH,2010,0.6441332,actual,,
ETH,2011,0.6425512,actual,,
ETH,2012,0.637645,actual,,
ETH,2013,0.6296738,actual,,
ETH,2014,0.6277695999999999,actual,,
ETH,2015,0.6217522,actual,,
ETH,2016,0.6102592,actual,,
ETH,2017,0.6169954,actual,,
ETH,2018,0.6060905999999999,actual,,
ETH,2019,0.5972868,actual,,
ETH,2020,0.5983984,actual,,
ETH,2021,0.599753,actual,,
ETH,2022,0.5966574,actual,,
ETH,2023,0.5948282,actual,,
ETH,2024,0.5935173376229591,forecast,0.5845262451044422,0.6024261184186206
ETH,2025,0.5924384122058859,forecast,0.5795358707581891,0.6057670138697223
ETH,2026,0.5913594867888127,forecast,0.5713969211859451,0.6107816439304989
ETH,2027,0.5902805613717395,forecast,0.5622931141042962,0.618224433145885
ETH,2028,0.5892016359546662,forecast,0.5525347071176341,0.6254439267768535
ETH,2029,0.588122710537593,forecast,0.5392880996938569,0.6342984588908227
ETH,2030,0.5870437851205198,forecast,0.5259669094927453,0.6465227722214016
ETH,2031,0.5859648597034466,forecast,0.5117133215361422,0.6584630275673906
ETH,2032,0.5848859342863734,forecast,0.49598425656257616,0.6670670630947715
ETH,2033,0.5838070088693001,forecast,0.48210637114787314,0.6821230664874943
ETH,2034,0.5827280834522269,forecast,0.46595474244059293,0.6944540238350944
ETH,2035,0.5816491580351537,forecast,0.44921570014324097,0.7121720908252005
ETH,2036,0.5805702326180805,forecast,0.43207821252821205,0.7234347608961469
ETH,2037,0.5794913072010073,forecast,0.41495170977156143,0.7329415769236496
ETH,2038,0.5784123817839341,forecast,0.39077565339948733,0.7480725623011335
ETH,2039,0.5773334563668608,forecast,0.3762360823258159,0.7611618093400324
ETH,2040,0.5762545309497876,forecast,0.3521262875743241,0.7758485904307408
FIN,1995,0.29798959999999997,actual,,
FIN,1996,0.2969894,actual,,
FIN,1997,0.2958914,actual,,
FIN,1998,0.2927512,actual,,
FIN,1999,0.2877954,actual,,
FIN,2000,0.28552220000000006,actual,,
FIN,2001,0.2830804,actual,,
FIN,2002,0.2796348,actual,,
FIN,2003,0.278576,actual,,
FIN,2004,0.28032,actual,,
FIN,2005,0.2758898,actual,,
FIN,2006,0.25661560000000005,actual,,
FIN,2007,0.2565846,actual,,
FIN,2008,0.2565886,actual,,
FIN,2009,0.2611426,actual,,
FIN,2010,0.2599492,actual,,
FIN,2011,0.25944480000000003,actual,,
FIN,2012,0.25402440000000004,actual,,
FIN,2013,0.255147,actual,,
FIN,2014,0.25392339999999997,actual,,
FIN,2015,0.25647420000000004,actual,,
FIN,2016,0.2631224,actual,,
FIN,2017,0.26374939999999997,actual,,
FIN,2018,0.2640106,actual,,
FIN,2019,0.2663852,actual,,
FIN,2020,0.2632726,actual,,
FIN,2021,0.2587628,actual,,
FIN,2022,0.2584382,actual,,
FIN,2023,0.257702,actual,,
FIN,2024,0.256263169942212,forecast,0.24712105156644648,0.265321593982444
FIN,2025,0.25482433989489406,forecast,0.24284935769552923,0.26743258888420535
FIN,2026,0.2533855098475761,forecast,0.23772306144968178,0.2683805836366371
FIN,2027,0.2519466798002581,forecast,0.23464667285613616,0.26945995288494906
FIN,2028,0.2505078497529401,forecast,0.23044007343014242,0.27074664369204715
FIN,2029,0.24906901970562215,forecast,0.2265835762537298,0.27100754085337336
FIN,2030,0.2476301896583042,forecast,0.22299899559983344,0.2714210280072719
FIN,2031,0.2461913596109862,forecast,0.22048952874323305,0.27315131289321487
FIN,2032,0.24475252956366825,forecast,0.2171978240221466,0.27183124346507587
FIN,2033,0.24331369951635026,forecast,0.21347410910954298,0.27189888469797074
FIN,2034,0.2418748694690323,forecast,0.21076363705321052,0.2714409738145029
FIN,2035,0.24043603942171432,forecast,0.20854316825680796,0.271486378793764
FIN,2036,0.23899720937439636,forecast,0.20519444099819592,0.27105914199322856
FIN,2037,0.2375583793270784,forecast,0.2022533948093474,0.27055191015994035
FIN,2038,0.23611954927976042,forecast,0.2013546214774951,0.27043333542435277
FIN,2039,0.23468071923244246,forecast,0.19790347478493978,0.2725917531931521
FIN,2040,0.23324188918512448,forecast,0.19655120374306384,0.2710483412429798
FJI,1995,0.561442,actual,,
FJI,1996,0.5620204,actual,,
FJI,1997,0.5613142,actual,,
FJI,1998,0.5615007999999999,actual,,
FJI,1999,0.5621482,actual,,
FJI,2000,0.562611,actual,,
FJI,2001,0.5627544,actual,,
FJI,2002,0.559625,actual,,
FJI,2003,0.5651349999999999,actual,,
FJI,2004,0.5644138000000001,actual,,
FJI,2005,0.5708558,actual,,
FJI,2006,0.540634,actual,,
FJI,2007,0.53597,actual,,
FJI,2008,0.535886,actual,,
FJI,2009,0.5459918,actual,,
FJI,2010,0.5421047999999999,actual,,
FJI,2011,0.5300606,actual,,
FJI,2012,0.5270998,actual,,
FJI,2013,0.5235255999999999,actual,,
FJI,2014,0.5130502,actual,,
FJI,2015,0.512015,actual,,
FJI,2016,0.510192,actual,,
FJI,2017,0.49768940000000006,actual,,
FJI,2018,0.498765,actual,,
FJI,2019,0.4750744,actual,,
