country,indicator,model,mae,shared_order
DMA,Sensitivity,arima_shared_order,0.018685728090846853,"(2, 0, 0)"
DMA,Social,ets,0.0010409177758682997,
DMA,Water,arima,0.00022178704461766062,
DNK,Capacity,ets,0.0023477415570231975,
DNK,Economic,arima,0.011788044172227974,
DNK,Ecosystems,ets,0.0012032794573613892,
DNK,Exposure,ets,4.4408920985006264e-17,
DNK,Food,arima,0.0010261077838195853,
DNK,Governance,arima,0.02562282023080109,
DNK,Habitat,ets,0.0050502580044399555,
DNK,Health,arima_shared_order,0.0005632360688277327,"(2, 0, 0)"
DNK,Infrastructure,arima_shared_order,0.021081514874301523,"(2, 0, 0)"
DNK,Sensitivity,ets,0.011700136326255684,
DNK,Social,arima_shared_order,0.008459627958340387,"(2, 0, 0)"
DNK,Water,ets,0.00025070862798944884,
DOM,Capacity,arima,0.0012232981127749509,
DOM,Economic,ets,0.00851303213907013,
DOM,Ecosystems,ets,0.00027407880564038755,
DOM,Exposure,ets,0.0,
DOM,Food,arima_shared_order,0.013477757617917762,"(2, 0, 0)"
DOM,Governance,arima,0.03906458222239402,
DOM,Habitat,arima,0.0005911005403939962,
DOM,Health,ets,0.010529542420760919,
DOM,Infrastructure,arima_shared_order,0.003953962880320461,"(2, 0, 0)"
DOM,Sensitivity,arima,0.006245224860796927,
DOM,Social,arima,0.003132002948592483,
DOM,Water,ets,6.506052308826726e-05,
DZA,Capacity,ets,0.027063575257711657,
DZA,Economic,arima,0.008185029004666732,
DZA,Ecosystems,arima_shared_order,0.0006201232066779472,"(2, 0, 0)"
DZA,Exposure,ets,5.551115123125783e-17,
DZA,Food,arima,0.00955202708822812,
DZA,Governance,ets,0.007740547809511678,
DZA,Habitat,ets,0.0029832391080965247,
DZA,Health,arima,0.0021967267611607945,
DZA,Infrastructure,arima_shared_order,0.0829266802617783,"(2, 0, 0)"
DZA,Sensitivity,arima_shared_order,0.000584491302744472,"(2, 0, 0)"
DZA,Social,ets,0.0009992004503965202,
DZA,Water,arima_shared_order,0.005732192280943382,"(2, 0, 0)"
ECU,Capacity,arima,0.015065634845527209,
ECU,Economic,arima,0.0031502167430461194,
ECU,Ecosystems,arima_shared_order,0.0006400673620278851,"(2, 0, 0)"
ECU,Exposure,ets,1.1102230246251565e-16,
ECU,Food,arima,0.02278291641000798,
ECU,Governance,ets,0.014399389564536213,
ECU,Habitat,ets,0.001795171559060904,
ECU,Health,arima,0.0007411868957674095,
ECU,Infrastructure,arima_shared_order,0.02940771236366773,"(2, 0, 0)"
ECU,Sensitivity,arima_shared_order,0.0020815839472450247,"(2, 0, 0)"
ECU,Social,ets,0.010077882816420325,
ECU,Water,arima,0.00038418126948798205,
EGY,Capacity,ets,0.010316608704813834,
EGY,Economic,arima,0.008909405799990422,
EGY,Ecosystems,ets,0.00039114074392027076,
EGY,Exposure,ets,6.661338147750939e-17,
EGY,Food,ets,0.0028815158427652476,
EGY,Governance,ets,0.041627361843956344,
EGY,Habitat,arima_shared_order,0.01317387275983064,"(2, 0, 1)"
EGY,Health,arima,0.0011947493046206904,
EGY,Infrastructure,ets,0.014864612981032244,
EGY,Sensitivity,arima,0.002460711657287984,
EGY,Social,ets,0.0051466851784437665,
EGY,Water,arima_shared_order,0.0006459060373241732,"(2, 0, 0)"
ERI,Capacity,ets,0.0029185163341896247,
ERI,Economic,ets,0.010432150808560437,
ERI,Ecosystems,ets,0.0009764431622162784,
ERI,Exposure,ets,6.661338147750939e-17,
ERI,Food,ets,0.0012135449482818972,
ERI,Governance,arima_shared_order,0.016496196884645032,"(2, 0, 0)"
ERI,Habitat,arima,0.0011755497740564725,
ERI,Health,arima_shared_order,0.01877777883581271,"(2, 0, 0)"
ERI,Infrastructure,arima,0.012742559369822447,
ERI,Sensitivity,arima_shared_order,0.008608917332643351,"(2, 0, 0)"
ERI,Social,ets,0.006038599991250004,
ERI,Water,ets,1.3762816238982455e-05,
ESP,Capacity,arima_shared_order,0.0042902712890371345,"(2, 0, 0)"
ESP,Economic,arima_shared_order,0.004567208443797988,"(2, 0, 0)"
ESP,Ecosystems,arima,0.00130728551391035,
ESP,Exposure,ets,6.661338147750939e-17,
ESP,Food,arima_shared_order,0.007321472323166922,"(2, 0, 0)"
ESP,Governance,arima_shared_order,0.022995324389552662,"(2, 0, 0)"
ESP,Habitat,ets,0.0017983329865095433,
ESP,Health,ets,0.003868984831808797,
ESP,Infrastructure,arima,0.008108644137975763,
ESP,Sensitivity,arima_shared_order,0.0025270276266968427,"(2, 0, 0)"
ESP,Social,ets,0.002411243925471762,
ESP,Water,arima_shared_order,0.0009373212988794011,"(2, 0, 0)"
EST,Capacity,ets,0.007081257419185516,
EST,Economic,arima,0.0036947114059130313,
EST,Ecosystems,ets,0.005599141256877382,
EST,Exposure,ets,5.551115123125783e-17,
EST,Food,ets,0.002713686642181673,
EST,Governance,arima_shared_order,0.007863126999744303,"(2, 0, 0)"
EST,Habitat,arima,0.0013440112901705436,
EST,Health,ets,0.001304764650927054,
EST,Infrastructure,arima_shared_order,0.006368182594594129,"(2, 0, 0)"
EST,Sensitivity,arima_shared_order,0.0018107756987687685,"(2, 0, 0)"
EST,Social,ets,0.00573023001362547,
EST,Water,ets,0.005928174477697379,
ETH,Capacity,arima_shared_order,0.004382795780473158,"(2, 0, 0)"
ETH,Economic,arima_shared_order,0.014780438014864172,"(2, 0, 0)"
ETH,Ecosystems,ets,0.0007449888418400552,
ETH,Exposure,ets,1.1102230246251565e-16,
ETH,Food,arima_shared_order,0.01459691637078353,"(2, 0, 0)"
ETH,Governance,ets,0.01065123280663156,
ETH,Habitat,ets,0.00018976512319148763,
ETH,Health,arima_shared_order,0.011917789153331615,"(2, 0, 0)"
ETH,Infrastructure,arima_shared_order,0.03976149827614377,"(2, 0, 0)"
ETH,Sensitivity,ets,0.007974959109344214,
ETH,Social,ets,0.003732828930895371,
ETH,Water,ets,0.00108442402080271,
FIN,Capacity,ets,0.0036077391232715974,
FIN,Economic,arima_shared_order,0.011563898445616994,"(2, 0, 0)"
FIN,Ecosystems,ets,0.0002847414267734827,
FIN,Exposure,ets,6.661338147750939e-17,
FIN,Food,arima_shared_order,0.002769295566662333,"(2, 0, 0)"
FIN,Governance,arima,0.007362453794786528,
FIN,Habitat,arima_shared_order,0.004284725978589532,"(2, 0, 1)"
FIN,Health,arima_shared_order,0.0028547961457085604,"(2, 0, 0)"
FIN,Infrastructure,ets,0.004633970324940784,
FIN,Sensitivity,arima_shared_order,0.0030810511996040625,"(2, 0, 0)"
FIN,Social,ets,0.011150784926668388,
FIN,Water,arima_shared_order,0.0006155679169313588,"(2, 0, 0)"
FJI,Capacity,ets,0.07592889147872732,
FJI,Economic,arima,0.0031946704754156176,
FJI,Ecosystems,ets,0.0014490258516977716,
FJI,Exposure,ets,0.0,
FJI,Food,ets,0.004336349376213555,
FJI,Governance,arima,0.01923973313996058,
FJI,Habitat,arima_shared_order,0.004224690031560052,"(2, 0, 1)"
FJI,Health,arima_shared_order,0.010675577279038973,"(2, 0, 0)"
FJI,Infrastructure,ets,0.23587689471277193,
FJI,Sensitivity,arima_shared_order,0.004048639502199769,"(2, 0, 0)"
FJI,Social,arima,0.010257299025950583,
FJI,Water,ets,9.70387563913766e-05,
FRA,Capacity,arima,0.006718349153528358,
FRA,Economic,ets,0.007714616306502475,
FRA,Ecosystems,arima_shared_order,0.0003607088099418787,"(2, 0, 0)"
FRA,Exposure,arima,0.0,
FRA,Food,arima,0.0033919939881467574,
FRA,Governance,ets,0.015321174723736074,
FRA,Habitat,ets,0.006375275386915425,
FRA,Health,arima,0.00251060005669147,
FRA,Infrastructure,arima,0.00472563134467997,
FRA,Sensitivity,ets,0.002018806734030443,
FRA,Social,arima,0.005020910476650697,
FRA,Water,ets,0.001009870195673257,
FSM,Capacity,arima_shared_order,0.002519260361688702,"(2, 0, 0)"
FSM,Economic,arima_shared_order,0.008909561720464799,"(2, 0, 0)"
FSM,Ecosystems,arima,0.0011381156122443504,
FSM,Exposure,ets,1.1102230246251565e-16,
FSM,Food,ets,0.0004151890015177351,
FSM,Governance,ets,0.02850475845142958,
FSM,Habitat,arima,0.0004009884792287144,
FSM,Health,arima,0.0014309614387847613,
FSM,Infrastructure,arima,0.02567014457127772,
FSM,Sensitivity,arima_shared_order,0.0019144643470980771,"(2, 0, 0)"
FSM,Social,ets,0.002167958829976513,
FSM,Water,arima,0.00022178704461766062,
GAB,Capacity,ets,0.004454680597732463,
GAB,Economic,ets,0.022205565901139333,
GAB,Ecosystems,arima,0.0004010402826847059,
GAB,Exposure,ets,4.4408920985006264e-17,
GAB,Food,ets,0.007899325254643753,
GAB,Governance,arima,0.0150721832883014,
GAB,Habitat,ets,0.0012373945853117352,
GAB,Health,arima_shared_order,0.023766894764058043,"(2, 0, 0)"
GAB,Infrastructure,ets,0.0003944169088593519,
GAB,Sensitivity,arima_shared_order,0.007695064680356289,"(2, 0, 0)"
GAB,Social,arima_shared_order,0.002640594797971274,"(2, 0, 0)"
GAB,Water,arima_shared_order,2.250944422503842e-05,"(2, 0, 0)"
GBR,Capacity,ets,0.0036153204535881167,
GBR,Economic,arima,0.012457636134695683,
GBR,Ecosystems,ets,0.0020412817729953403,
GBR,Exposure,ets,5.551115123125783e-17,
GBR,Food,ets,0.002471899177559572,
GBR,Governance,ets,0.0333407793858753,
GBR,Habitat,ets,0.0032785450585998575,
GBR,Health,ets,0.002345112182100051,
GBR,Infrastructure,ets,0.006606555837165356,
GBR,Sensitivity,ets,0.0030757060938967572,
GBR,Social,ets,0.003518756850495386,
GBR,Water,arima_shared_order,0.00034944960954419457,"(2, 0, 0)"
GEO,Capacity,ets,0.024665048691739244,
GEO,Economic,arima,0.02198538711138327,
GEO,Ecosystems,arima_shared_order,0.0009807162935809744,"(2, 0, 0)"
GEO,Exposure,arima,0.0,
GEO,Food,ets,0.003370133153901833,
GEO,Governance,arima,0.005342415047250015,
GEO,Habitat,ets,0.012224274504091382,
GEO,Health,arima,0.0069252717439086346,
GEO,Infrastructure,ets,0.05168593189121166,
GEO,Sensitivity,arima,0.0017350547902648006,
GEO,Social,ets,0.005103667008389356,
GEO,Water,arima,0.0006530670266091443,
GHA,Capacity,ets,0.04332070541840771,
GHA,Economic,ets,0.01735923911492534,
GHA,Ecosystems,ets,0.0013765999930804406,
GHA,Exposure,ets,6.661338147750939e-17,
GHA,Food,ets,0.01707183277375033,
GHA,Governance,ets,0.006932497571066487,
GHA,Habitat,ets,0.0012009745372465685,
GHA,Health,arima_shared_order,0.010175070250385465,"(2, 0, 0)"
GHA,Infrastructure,ets,0.10329088841674912,
GHA,Sensitivity,arima_shared_order,0.006941535147765188,"(2, 0, 0)"
GHA,Social,ets,0.008304238978841517,
GHA,Water,arima_shared_order,0.0014348935851126287,"(2, 0, 0)"
GIN,Capacity,ets,0.024210684967347417,
GIN,Economic,arima_shared_order,0.00918199608342345,"(2, 0, 0)"
GIN,Ecosystems,arima,0.0006130313414170474,
GIN,Exposure,ets,4.4408920985006264e-17,
GIN,Food,ets,0.01148172768093616,
GIN,Governance,arima,0.019707793794943786,
GIN,Habitat,arima,0.021575113173042927,
GIN,Health,arima_shared_order,0.01938285951537788,"(2, 0, 0)"
GIN,Infrastructure,ets,0.005455264673393956,
GIN,Sensitivity,arima,0.009276867934931621,
GIN,Social,arima,0.0019312265558809605,
GIN,Water,arima_shared_order,0.0005435847979019415,"(2, 0, 0)"
GMB,Capacity,arima,0.010399783911008108,
GMB,Economic,arima_shared_order,0.00902034780825598,"(2, 0, 0)"
GMB,Ecosystems,ets,0.0010729533846005168,
GMB,Exposure,ets,0.0,
GMB,Food,ets,0.05586066761254309,
GMB,Governance,arima,0.02613638487726453,
GMB,Habitat,arima,0.014473022544697178,
GMB,Health,ets,0.049965946417868425,
GMB,Infrastructure,arima,0.04617238663641664,
GMB,Sensitivity,ets,0.045957294341352053,
GMB,Social,ets,0.0007228758972797067,
GMB,Water,arima_shared_order,0.00031080492466484255,"(2, 0, 0)"
GNB,Capacity,ets,0.010539103277935303,
GNB,Economic,ets,0.011062965709067618,
GNB,Ecosystems,arima,0.0006715128340664123,
GNB,Exposure,ets,1.1102230246251565e-16,
GNB,Food,arima_shared_order,0.0075043028568248845,"(2, 0, 0)"
GNB,Governance,arima,0.025790634970038993,
GNB,Habitat,arima_shared_order,0.018266932560749138,"(2, 0, 1)"
GNB,Health,ets,0.019499438650697455,
GNB,Infrastructure,ets,0.005455264673393956,
GNB,Sensitivity,ets,0.007042775494129139,
GNB,Social,ets,0.001181253283803718,
GNB,Water,ets,0.00027174974855397326,
GNQ,Capacity,arima_shared_order,0.002519260361688702,"(2, 0, 0)"
GNQ,Economic,ets,0.008188771916397863,
GNQ,Ecosystems,ets,0.004059251976640288,
GNQ,Exposure,ets,0.0,
GNQ,Food,ets,0.000937213525184255,
GNQ,Governance,ets,0.004032771877977725,
GNQ,Habitat,ets,0.005368321684634925,
GNQ,Health,ets,0.002565921461148868,
GNQ,Infrastructure,ets,0.0005924937756137505,
GNQ,Sensitivity,ets,0.0030015800867894127,
GNQ,Social,ets,0.006465187073765133,
GNQ,Water,ets,1.2784218128558678e-14,
GRC,Capacity,ets,0.012469980725281993,
GRC,Economic,ets,0.0046782569668316395,
GRC,Ecosystems,arima_shared_order,0.0008021794012668338,"(2, 0, 0)"
GRC,Exposure,ets,5.551115123125783e-17,
GRC,Food,arima,0.00635906406889507,
GRC,Governance,arima_shared_order,0.01075730309850409,"(2, 0, 0)"
GRC,Habitat,arima,0.010759703576531532,
GRC,Health,ets,0.001133054941207795,
GRC,Infrastructure,ets,0.014590911760721725,
GRC,Sensitivity,ets,0.006105318811419491,
GRC,Social,ets,0.010147728511269572,
GRC,Water,arima,0.00032219694317886516,
GRD,Capacity,arima_shared_order,0.0006628855348230544,"(2, 0, 0)"
GRD,Economic,ets,0.0043025720919527945,
GRD,Ecosystems,ets,0.0018737134087272623,
GRD,Exposure,ets,0.0,
GRD,Food,arima_shared_order,0.0019307223608031388,"(2, 0, 0)"
GRD,Governance,arima_shared_order,0.01316197244314563,"(2, 0, 0)"
GRD,Habitat,ets,0.000836599986812514,
GRD,Health,arima_shared_order,0.008954167192857198,"(2, 0, 0)"
GRD,Infrastructure,ets,0.0015784043134693172,
GRD,Sensitivity,ets,0.0023292168009628965,
GRD,Social,arima_shared_order,0.004491894044208922,"(2, 0, 0)"
GRD,Water,ets,9.27960659713456e-07,
GTM,Capacity,arima,0.0177896659094118,
GTM,Economic,ets,0.012021003210452097,
GTM,Ecosystems,ets,0.0007022685399576956,
GTM,Exposure,ets,0.0,
GTM,Food,ets,0.002290320799913814,
GTM,Governance,ets,0.06865182768249052,
GTM,Habitat,ets,0.0018508313069978354,
GTM,Health,ets,0.007110042889567803,
GTM,Infrastructure,arima,0.0370866953457272,
GTM,Sensitivity,arima,0.0017038294583162528,
GTM,Social,ets,0.004705654119593538,
GTM,Water,ets,0.0003347169134962802,
GUY,Capacity,ets,0.0027248361944866017,
GUY,Economic,ets,0.00903161923100002,
GUY,Ecosystems,ets,5.553602691337201e-05,
GUY,Exposure,ets,6.661338147750939e-17,
GUY,Food,ets,0.010429289993248903,
GUY,Governance,ets,0.024742410590061457,
GUY,Habitat,arima,0.008417410037917916,
GUY,Health,ets,0.008976745769350869,
GUY,Infrastructure,arima_shared_order,0.14556836821275781,"(2, 0, 0)"
GUY,Sensitivity,ets,0.055408370003740506,
GUY,Social,ets,0.04531229500701095,
GUY,Water,arima,0.0007796717545403454,
HND,Capacity,arima_shared_order,0.0027094584477260096,"(2, 0, 0)"
HND,Economic,ets,0.0030097601000096397,
HND,Ecosystems,ets,0.0037215083655818713,
HND,Exposure,ets,4.4408920985006264e-17,
HND,Food,ets,0.002028384189247545,
HND,Governance,arima_shared_order,0.061214069025117966,"(2, 0, 0)"
HND,Habitat,arima_shared_order,0.008856074077966514,"(2, 0, 1)"
HND,Health,ets,0.008145329368736843,
HND,Infrastructure,ets,0.002080732415723785,
HND,Sensitivity,ets,0.004562221651240417,
HND,Social,ets,0.0022796141655764936,
HND,Water,ets,8.020000013712059e-05,
HRV,Capacity,arima_shared_order,0.002337598650318973,"(2, 0, 0)"
HRV,Economic,ets,0.003787776725399672,
HRV,Ecosystems,arima_shared_order,0.0015157922092815523,"(2, 0, 0)"
HRV,Exposure,ets,6.661338147750939e-17,
HRV,Food,ets,0.002433848511169523,
HRV,Governance,ets,0.02645931003481843,
HRV,Habitat,arima_shared_order,0.0013463810376270757,"(2, 0, 1)"
HRV,Health,arima_shared_order,0.0076137086012096015,"(2, 0, 0)"
HRV,Infrastructure,ets,0.008709703209882458,
HRV,Sensitivity,ets,0.006306077010402311,
HRV,Social,ets,0.008756074835899264,
HRV,Water,ets,5.573414690186462e-05,
HTI,Capacity,arima_shared_order,0.0019759381881415015,"(2, 0, 0)"
HTI,Economic,ets,0.004345376496468134,
HTI,Ecosystems,ets,0.0008130255151790666,
HTI,Exposure,ets,4.4408920985006264e-17,
HTI,Food,arima,0.004575630563386746,
HTI,Governance,ets,0.02468672458550032,
HTI,Habitat,ets,0.0032596091182643507,
HTI,Health,arima_shared_order,0.0009125225435885787,"(2, 0, 0)"
HTI,Infrastructure,ets,0.007582846855909731,
HTI,Sensitivity,ets,0.0009179272992860587,
HTI,Social,arima_shared_order,0.0014237661341754081,"(2, 0, 0)"
HTI,Water,ets,7.620059359125797e-06,
HUN,Capacity,ets,0.0032808888266192327,
HUN,Economic,arima_shared_order,0.00139510808111043,"(2, 0, 0)"
HUN,Ecosystems,arima_shared_order,0.0003254566400901382,"(2, 0, 0)"
HUN,Exposure,ets,4.4408920985006264e-17,
HUN,Food,ets,0.001638426411250904,
HUN,Governance,ets,0.010781842868146785,
HUN,Habitat,ets,0.008961971315782736,
HUN,Health,arima,0.004474395286593535,
HUN,Infrastructure,arima,0.017863456084076846,
HUN,Sensitivity,arima_shared_order,0.004810533516493798,"(2, 0, 0)"
HUN,Social,ets,0.014849614355461616,
HUN,Water,ets,0.003608310236161971,
IDN,Capacity,ets,0.08907596713151514,
IDN,Economic,ets,0.009253670967485838,
IDN,Ecosystems,ets,0.00016488633924028885,
IDN,Exposure,ets,1.1102230246251565e-16,
IDN,Food,ets,0.009417651952580864,
IDN,Governance,arima_shared_order,0.011933567318537674,"(2, 0, 0)"
IDN,Habitat,ets,0.0017905093702720975,
IDN,Health,ets,0.004240976049767198,
IDN,Infrastructure,ets,0.1549609765395975,
IDN,Sensitivity,arima,0.0016784559259814813,
IDN,Social,ets,0.013006794284331403,
IDN,Water,ets,0.0009598351834743113,
IND,Capacity,arima_shared_order,0.009462000335211784,"(2, 0, 0)"
IND,Economic,arima,0.03406253760971316,
IND,Ecosystems,ets,0.0002966338827404602,
IND,Exposure,ets,1.1102230246251565e-16,
IND,Food,arima_shared_order,0.0034347018091856808,"(2, 0, 0)"
IND,Governance,arima,0.00456893911366274,
IND,Habitat,ets,0.007362161116631127,
IND,Health,arima_shared_order,0.005263056030110657,"(2, 0, 0)"
IND,Infrastructure,arima,0.010927529339553637,
IND,Sensitivity,arima_shared_order,0.0026407128753281215,"(2, 0, 0)"
IND,Social,ets,0.018609199904066377,
IND,Water,ets,0.00015373578966109135,
IRL,Capacity,ets,0.007174125092264871,
IRL,Economic,arima_shared_order,0.01156485531560546,"(2, 0, 0)"
IRL,Ecosystems,ets,0.0017885749067030332,
IRL,Exposure,ets,0.0,
IRL,Food,ets,0.0031848523006169915,
IRL,Governance,arima_shared_order,0.01241402458071702,"(2, 0, 0)"
IRL,Habitat,arima,0.002837676168899572,
IRL,Health,ets,0.010622390901531293,
IRL,Infrastructure,arima,0.005755583954551602,
IRL,Sensitivity,arima,0.0015415558484393244,
IRL,Social,arima_shared_order,0.004050031037281743,"(2, 0, 0)"
IRL,Water,ets,0.0004637999998209685,
IRN,Capacity,arima_shared_order,0.0012567735797955892,"(2, 0, 0)"
IRN,Economic,arima_shared_order,0.013068525419684441,"(2, 0, 0)"
IRN,Ecosystems,ets,0.0006393514181025183,
IRN,Exposure,ets,6.661338147750939e-17,
IRN,Food,arima_shared_order,0.00310722965402902,"(2, 0, 0)"
IRN,Governance,ets,0.021202981860725424,
IRN,Habitat,arima,0.01300397320537291,
IRN,Health,arima,0.0008701752659937667,
IRN,Infrastructure,arima_shared_order,0.00018805151527271635,"(2, 0, 0)"
IRN,Sensitivity,arima,0.0015326158814727652,
IRN,Social,arima_shared_order,0.04544114709743563,"(2, 0, 0)"
IRN,Water,ets,7.092893492468554e-05,
IRQ,Capacity,arima_shared_order,0.002074275450626395,"(2, 0, 0)"
IRQ,Economic,ets,0.010117170858017267,
IRQ,Ecosystems,ets,0.0011136941893628237,
IRQ,Exposure,arima,0.0,
IRQ,Food,ets,0.0006254478749246117,
IRQ,Governance,ets,0.01636465874115507,
IRQ,Habitat,ets,0.005076089650169269,
IRQ,Health,ets,0.004582111827310631,
IRQ,Infrastructure,ets,0.0002800954769888675,
IRQ,Sensitivity,arima_shared_order,0.009235393638706024,"(2, 0, 0)"
IRQ,Social,ets,0.012264693314698195,
IRQ,Water,arima,0.02312005399996091,
ISL,Capacity,ets,0.008651037670086214,
ISL,Economic,ets,0.00436899899958274,
ISL,Ecosystems,ets,0.00043558809089807584,
ISL,Exposure,arima,0.0,
ISL,Food,arima_shared_order,0.003886480515398516,"(2, 0, 0)"
ISL,Governance,ets,0.03298066225647726,
ISL,Habitat,ets,0.003112170877982634,
ISL,Health,ets,0.006226124985918574,
ISL,Infrastructure,ets,0.0058186816245390845,
ISL,Sensitivity,ets,0.0022996591370507357,
ISL,Social,ets,0.011746625779193465,
ISL,Water,arima,0.0004819694853820444,
ISR,Capacity,arima_shared_order,0.002296791248729635,"(2, 0, 0)"
ISR,Economic,arima_shared_order,0.020021589777148407,"(2, 0, 0)"
ISR,Ecosystems,ets,0.0027043797951938455,
ISR,Exposure,ets,5.551115123125783e-17,
ISR,Food,arima_shared_order,0.025110703860641882,"(2, 0, 0)"
ISR,Governance,ets,0.021385838104996325,
ISR,Habitat,ets,0.00876618013521826,
ISR,Health,ets,0.006042701031406328,
ISR,Infrastructure,ets,0.05136944387497376,
ISR,Sensitivity,ets,0.022719234985887505,
ISR,Social,ets,0.00915972631289621,
ISR,Water,ets,7.91648881274254e-06,
ITA,Capacity,arima_shared_order,0.0058728994774975615,"(2, 0, 0)"
ITA,Economic,arima_shared_order,0.008724203692656673,"(2, 0, 0)"
ITA,Ecosystems,arima,0.0017645708449609554,
ITA,Exposure,ets,4.4408920985006264e-17,
ITA,Food,ets,0.004876012674648822,
ITA,Governance,arima_shared_order,0.04377902966857359,"(2, 0, 0)"
ITA,Habitat,ets,0.004892759057787177,
ITA,Health,ets,0.0049669326494639395,
ITA,Infrastructure,ets,0.013644038211491027,
ITA,Sensitivity,arima_shared_order,0.0015672402298344324,"(2, 0, 0)"
ITA,Social,ets,0.03132553397942374,
ITA,Water,arima_shared_order,5.964777083931061e-05,"(2, 0, 0)"
JAM,Capacity,ets,0.013640931682661317,
JAM,Economic,ets,0.011184126872952005,
JAM,Ecosystems,arima_shared_order,0.0012281219311031434,"(2, 0, 0)"
JAM,Exposure,ets,0.0,
JAM,Food,ets,0.005569071258751302,
JAM,Governance,arima_shared_order,0.02965118993534226,"(2, 0, 0)"
JAM,Habitat,ets,0.003384518856272234,
JAM,Health,ets,0.002096285322772806,
JAM,Infrastructure,ets,0.03216125677796694,
JAM,Sensitivity,arima_shared_order,0.002305896303692978,"(2, 0, 0)"
JAM,Social,ets,0.0017368805913650308,
JAM,Water,ets,0.0008283339698117898,
JOR,Capacity,ets,0.0645160917774673,
JOR,Economic,arima,0.0063421216604139016,
JOR,Ecosystems,ets,0.0024821093550403185,
JOR,Exposure,ets,6.661338147750939e-17,
JOR,Food,arima_shared_order,0.01282127960582885,"(2, 0, 0)"
JOR,Governance,arima_shared_order,0.014917881544694844,"(2, 0, 0)"
JOR,Habitat,ets,0.0024878830521996463,
JOR,Health,arima,0.007223260351265448,
JOR,Infrastructure,ets,0.1455060517344477,
JOR,Sensitivity,arima,0.005100010544500622,
JOR,Social,ets,0.004414989082198506,
JOR,Water,ets,0.0019826190253563135,
JPN,Capacity,ets,0.00046480912560867835,
JPN,Economic,arima_shared_order,0.0035059181456654986,"(2, 0, 0)"
JPN,Ecosystems,ets,0.0016206865141225157,
JPN,Exposure,ets,1.1102230246251565e-16,
JPN,Food,arima_shared_order,0.002498598725770779,"(2, 0, 0)"
JPN,Governance,ets,0.015328001656341322,
JPN,Habitat,arima,0.003960404994226052,
JPN,Health,ets,0.00203373101822108,
JPN,Infrastructure,arima_shared_order,0.00158768399771978,"(2, 0, 0)"
JPN,Sensitivity,arima_shared_order,0.0024893783253969294,"(2, 0, 0)"
JPN,Social,arima,0.004999426310194855,
JPN,Water,ets,0.00016788409445510631,
KAZ,Capacity,arima_shared_order,0.0046404801572402345,"(2, 0, 0)"
KAZ,Economic,arima_shared_order,0.04281163234966403,"(2, 0, 0)"
KAZ,Ecosystems,ets,0.011067370877659587,
KAZ,Exposure,ets,5.551115123125783e-17,
KAZ,Food,arima_shared_order,0.012056888203806038,"(2, 0, 0)"
KAZ,Governance,arima,0.06686164831024255,
KAZ,Habitat,arima_shared_order,0.0015028034575408356,"(2, 0, 1)"
KAZ,Health,ets,0.0015083197941349268,
KAZ,Infrastructure,arima_shared_order,0.01684785356229984,"(2, 0, 0)"
KAZ,Sensitivity,arima,0.007228768405252805,
KAZ,Social,ets,0.035003023220655426,
KAZ,Water,arima,0.0009608650047673528,
KEN,Capacity,ets,0.006521315062860378,
KEN,Economic,arima_shared_order,0.006508319162376286,"(2, 0, 0)"
KEN,Ecosystems,ets,0.00020836945674326257,
KEN,Exposure,ets,1.1102230246251565e-16,
KEN,Food,ets,0.0024843652435071473,
KEN,Governance,arima,0.037318043870684534,
KEN,Habitat,ets,0.0016610187047426893,
KEN,Health,ets,0.022871653656098067,
KEN,Infrastructure,ets,0.011482024908680388,
KEN,Sensitivity,ets,0.009302349590220915,
KEN,Social,arima_shared_order,0.0012553233595418822,"(2, 0, 0)"
KEN,Water,arima,0.0017457556701394373,
KGZ,Capacity,arima,0.0040797495227646976,
KGZ,Economic,ets,0.006255319993685027,
KGZ,Ecosystems,ets,0.0007142625185471929,
KGZ,Exposure,ets,5.551115123125783e-17,
KGZ,Food,ets,0.009927319711843042,
KGZ,Governance,arima,0.030218287952430645,
KGZ,Habitat,arima_shared_order,0.0005839136038456206,"(2, 0, 1)"
KGZ,Health,ets,0.012072549713619828,
KGZ,Infrastructure,ets,0.006608167410654281,
KGZ,Sensitivity,ets,0.0063988690678823176,
KGZ,Social,ets,0.02427541945188407,
KGZ,Water,arima_shared_order,0.0008286073282353035,"(2, 0, 0)"
KHM,Capacity,ets,0.005951013057006649,
KHM,Economic,ets,0.00445278954444357,
KHM,Ecosystems,arima,0.0005145675849730136,
KHM,Exposure,ets,6.661338147750939e-17,
KHM,Food,ets,0.005693672668220229,
KHM,Governance,arima,0.007522129197780947,
KHM,Habitat,arima_shared_order,0.0042260058563396985,"(2, 0, 1)"
KHM,Health,ets,0.017006739038731122,
KHM,Infrastructure,arima_shared_order,0.010213387942977502,"(2, 0, 0)"
KHM,Sensitivity,arima_shared_order,0.00947896183635446,"(2, 0, 0)"
KHM,Social,ets,0.002935926012255985,
KHM,Water,ets,0.0002147114278379547,
KIR,Capacity,ets,0.0564304506514838,
KIR,Economic,ets,0.006865713534107143,
KIR,Ecosystems,arima,0.0011381156122443504,
KIR,Exposure,ets,1.3322676295501878e-16,
KIR,Food,arima_shared_order,0.006064582283952213,"(2, 0, 0)"
KIR,Governance,arima,0.017542770179715995,
KIR,Habitat,ets,0.001399799989908601,
KIR,Health,ets,0.04130437889974079,
