country,indicator,model,mae,shared_order
DNK,Economic,arima,0.02417340750507272,
DNK,Ecosystems,arima_shared_order,0.01396171644378551,"(2, 0, 0)"
DNK,Exposure,ets,4.4408920985006264e-17,
DNK,Food,ets,0.00470250515840896,
DNK,Governance,arima,0.035899387225717797,
DNK,Habitat,ets,0.005202163197606158,
DNK,Health,ets,0.0006605261169928156,
DNK,Infrastructure,ets,0.012726628517245953,
DNK,Sensitivity,ets,0.004024596582555074,
DNK,Social,arima_shared_order,0.001842501722739609,"(2, 0, 0)"
DNK,Water,arima_shared_order,0.0028132545607055803,"(2, 0, 0)"
DOM,Capacity,ets,0.0020292705157185066,
DOM,Economic,ets,0.02966409174850342,
DOM,Ecosystems,ets,0.0014548358639874693,
DOM,Exposure,arima,0.0,
DOM,Food,ets,0.009472292758595036,
DOM,Governance,arima,0.00585229085496568,
DOM,Habitat,arima_shared_order,0.0019055470414346854,"(2, 0, 0)"
DOM,Health,arima_shared_order,0.019596803407239426,"(2, 0, 0)"
DOM,Infrastructure,ets,0.0032048449349679877,
DOM,Sensitivity,arima_shared_order,0.011948607716522109,"(2, 0, 0)"
DOM,Social,ets,0.015184315772099378,
DOM,Water,ets,4.9504005972345054e-05,
DZA,Capacity,ets,0.004194216525911454,
DZA,Economic,arima_shared_order,0.013470172068510377,"(2, 0, 0)"
DZA,Ecosystems,ets,0.002269251632458169,
DZA,Exposure,arima,0.0,
DZA,Food,ets,0.011300685922527942,
DZA,Governance,arima_shared_order,0.016555292692249667,"(2, 0, 0)"
DZA,Habitat,arima,0.0059942360303329445,
DZA,Health,ets,0.0035307293608647706,
DZA,Infrastructure,ets,0.00027954932758601504,
DZA,Sensitivity,ets,0.0022710953033420076,
DZA,Social,ets,0.012243942265199027,
DZA,Water,arima_shared_order,0.005401654054524252,"(2, 0, 0)"
ECU,Capacity,ets,0.02329795620010424,
ECU,Economic,arima,0.01903190713561038,
ECU,Ecosystems,ets,0.0012091527486874476,
ECU,Exposure,ets,1.1102230246251565e-16,
ECU,Food,ets,0.013063500890370273,
ECU,Governance,arima,0.017173941431671103,
ECU,Habitat,ets,0.0036649565909996793,
ECU,Health,ets,0.002005814298126829,
ECU,Infrastructure,ets,0.02811805665834809,
ECU,Sensitivity,arima,0.0020278871821972854,
ECU,Social,ets,0.002715204394247062,
ECU,Water,ets,0.00016364570652506184,
EGY,Capacity,ets,0.007298400172711106,
EGY,Economic,ets,0.010915248389334397,
EGY,Ecosystems,arima,0.0043360196914481565,
EGY,Exposure,arima,0.0,
EGY,Food,ets,0.010419547174725463,
EGY,Governance,arima_shared_order,0.00780738148677611,"(2, 0, 0)"
EGY,Habitat,arima,0.0028919246990174673,
EGY,Health,arima_shared_order,0.008665016205967147,"(2, 0, 0)"
EGY,Infrastructure,arima_shared_order,0.020157860287253214,"(2, 0, 0)"
EGY,Sensitivity,arima_shared_order,0.012313089173754631,"(2, 0, 0)"
EGY,Social,ets,0.01077252389684935,
EGY,Water,ets,0.0006425720807867963,
ERI,Capacity,ets,0.011910364142496443,
ERI,Economic,arima,0.013601420944163944,
ERI,Ecosystems,arima,0.006486234199110985,
ERI,Exposure,ets,6.661338147750939e-17,
ERI,Food,ets,0.001698205100757244,
ERI,Governance,ets,0.027658925231235275,
ERI,Habitat,arima,0.0034974481976761673,
ERI,Health,arima,0.02092558267741591,
ERI,Infrastructure,ets,0.007922934883543353,
ERI,Sensitivity,arima_shared_order,0.00925917939530061,"(2, 0, 0)"
ERI,Social,ets,0.0025951593965561235,
ERI,Water,ets,3.955775917174886e-06,
ESP,Capacity,ets,0.0030382493214198224,
ESP,Economic,ets,0.03182745730605765,
ESP,Ecosystems,ets,0.000996949843095274,
ESP,Exposure,arima,0.0,
ESP,Food,ets,0.003614971896817276,
ESP,Governance,ets,0.07229646018215562,
ESP,Habitat,ets,0.0031109935511949515,
ESP,Health,ets,0.0009975292878059317,
ESP,Infrastructure,arima,0.004273111590370071,
ESP,Sensitivity,ets,0.0006318349276696833,
ESP,Social,ets,0.008234658102825799,
ESP,Water,arima,0.0021586131394148223,
EST,Capacity,ets,0.008895278525583684,
EST,Economic,arima_shared_order,0.03699699353896334,"(2, 0, 0)"
EST,Ecosystems,arima_shared_order,0.0029549390533817775,"(2, 0, 0)"
EST,Exposure,ets,5.551115123125783e-17,
EST,Food,ets,0.0009548903596040103,
EST,Governance,ets,0.017552936119043062,
EST,Habitat,ets,0.007511679297043106,
EST,Health,arima_shared_order,0.0022181217492795056,"(2, 0, 0)"
EST,Infrastructure,ets,0.0042745700327360085,
EST,Sensitivity,ets,0.0029452239459744735,
EST,Social,arima,0.010901977167851773,
EST,Water,ets,0.0010659447994544546,
ETH,Capacity,ets,0.008898915415091357,
ETH,Economic,arima,0.022979542491171713,
ETH,Ecosystems,ets,0.007581799862849648,
ETH,Exposure,ets,1.1102230246251565e-16,
ETH,Food,ets,0.005434405521293062,
ETH,Governance,arima,0.010624128403365952,
ETH,Habitat,ets,0.010052450240101086,
ETH,Health,arima,0.021718091969174715,
ETH,Infrastructure,ets,0.03491277174798542,
ETH,Sensitivity,ets,0.020945420549348302,
ETH,Social,ets,0.004574773396792508,
ETH,Water,ets,0.004595875081969525,
FIN,Capacity,arima_shared_order,0.0034058171339095833,"(2, 0, 0)"
FIN,Economic,arima,0.028804348362428463,
FIN,Ecosystems,ets,0.00019863391567591647,
FIN,Exposure,arima,0.0,
FIN,Food,arima,0.003598925240927675,
FIN,Governance,ets,0.00634171416274866,
FIN,Habitat,arima_shared_order,0.015637213780348914,"(2, 0, 0)"
FIN,Health,arima,0.003034461503024216,
FIN,Infrastructure,ets,0.0016733596769093694,
FIN,Sensitivity,arima,0.0008389341379860304,
FIN,Social,arima,0.003219263438659292,
FIN,Water,arima_shared_order,0.00047091857218777846,"(2, 0, 0)"
FJI,Capacity,ets,0.001574665199312042,
FJI,Economic,ets,0.008781996460758234,
FJI,Ecosystems,ets,0.005556949156044743,
FJI,Exposure,arima,0.0,
FJI,Food,ets,0.004199105155401106,
FJI,Governance,arima_shared_order,0.05386186129206259,"(2, 0, 0)"
FJI,Habitat,arima,0.0038396102538236,
FJI,Health,ets,0.017259100804954575,
FJI,Infrastructure,ets,0.005554136740381832,
FJI,Sensitivity,ets,0.00474406649546526,
FJI,Social,ets,0.005854000003817639,
FJI,Water,ets,2.323381211897235e-05,
FRA,Capacity,ets,0.005426369667765424,
FRA,Economic,ets,0.018285454686070558,
FRA,Ecosystems,ets,0.0018643020038909609,
FRA,Exposure,ets,0.0,
FRA,Food,arima_shared_order,0.0026231565973175554,"(2, 0, 0)"
FRA,Governance,ets,0.010477034947294605,
FRA,Habitat,ets,0.0014966045732117904,
FRA,Health,ets,0.0006893818243812299,
FRA,Infrastructure,ets,0.005774788375178463,
FRA,Sensitivity,arima_shared_order,0.0022942120799020584,"(2, 0, 0)"
FRA,Social,ets,0.005899069345151897,
FRA,Water,ets,0.0006753620968739549,
FSM,Capacity,ets,0.0018646597156743994,
FSM,Economic,arima,0.0038504518405303887,
FSM,Ecosystems,ets,0.0010856723252712474,
FSM,Exposure,arima,0.0,
FSM,Food,arima,0.001543362358641298,
FSM,Governance,arima,0.17652170070785297,
FSM,Habitat,arima_shared_order,0.00042959719921114025,"(2, 0, 0)"
FSM,Health,arima,0.0022179249796869804,
FSM,Infrastructure,ets,0.010677406351352347,
FSM,Sensitivity,arima_shared_order,0.0007389531856580867,"(2, 0, 0)"
FSM,Social,arima_shared_order,0.0018375176029307382,"(2, 0, 0)"
FSM,Water,ets,0.0005226679873012397,
GAB,Capacity,ets,0.0025360913056900803,
GAB,Economic,arima_shared_order,0.018739495864833523,"(2, 0, 0)"
GAB,Ecosystems,ets,0.001250394393842169,
GAB,Exposure,arima,0.0,
GAB,Food,arima_shared_order,0.0099150274925074,"(2, 0, 0)"
GAB,Governance,arima_shared_order,0.005945993700475749,"(2, 0, 0)"
GAB,Habitat,ets,0.0034905593109653354,
GAB,Health,arima,0.005060077629979509,
GAB,Infrastructure,ets,0.0033155396840828964,
GAB,Sensitivity,arima_shared_order,0.0035159019718795205,"(2, 0, 0)"
GAB,Social,ets,0.001933457213947487,
GAB,Water,ets,0.0001227630734034868,
GBR,Capacity,arima,0.001949315177529365,
GBR,Economic,ets,0.02860265427677211,
GBR,Ecosystems,arima_shared_order,0.0011039558763128899,"(2, 0, 0)"
GBR,Exposure,arima,0.0,
GBR,Food,arima_shared_order,0.0033024934515082484,"(2, 0, 0)"
GBR,Governance,arima_shared_order,0.008716139346086926,"(2, 0, 0)"
GBR,Habitat,ets,0.00456240470919671,
GBR,Health,arima_shared_order,0.0005933307563585454,"(2, 0, 0)"
GBR,Infrastructure,arima,0.01730962334831701,
GBR,Sensitivity,arima_shared_order,0.009486014480053285,"(2, 0, 0)"
GBR,Social,arima,0.004154690850613163,
GBR,Water,arima_shared_order,0.0001982959951717822,"(2, 0, 0)"
GEO,Capacity,arima,0.03298753308704061,
GEO,Economic,ets,0.053521575603137375,
GEO,Ecosystems,ets,0.005601551989470222,
GEO,Exposure,ets,6.661338147750939e-17,
GEO,Food,arima_shared_order,0.011278855585813563,"(2, 0, 0)"
GEO,Governance,ets,0.03634513873290605,
GEO,Habitat,ets,0.003958738891592417,
GEO,Health,ets,0.01829081070557792,
GEO,Infrastructure,ets,0.06459158702597609,
GEO,Sensitivity,arima_shared_order,0.0018066644774603624,"(2, 0, 0)"
GEO,Social,ets,0.03188398513680153,
GEO,Water,arima_shared_order,0.0003555798541096111,"(2, 0, 0)"
GHA,Capacity,ets,0.012224188266288438,
GHA,Economic,ets,0.013989190745956791,
GHA,Ecosystems,ets,0.0063337660046903,
GHA,Exposure,arima,0.0,
GHA,Food,ets,0.007687247880601067,
GHA,Governance,arima_shared_order,0.011989658488759703,"(2, 0, 0)"
GHA,Habitat,arima,0.005164122747228194,
GHA,Health,arima,0.03561041322397933,
GHA,Infrastructure,arima_shared_order,0.03129025270181921,"(2, 0, 0)"
GHA,Sensitivity,arima_shared_order,0.02214087345519087,"(2, 0, 0)"
GHA,Social,arima_shared_order,0.005234479117482094,"(2, 0, 0)"
GHA,Water,ets,0.0002953792563186841,
GIN,Capacity,ets,0.003532937443210371,
GIN,Economic,arima_shared_order,0.015686664363144386,"(2, 0, 0)"
GIN,Ecosystems,ets,0.0017359108560395132,
GIN,Exposure,ets,4.4408920985006264e-17,
GIN,Food,arima_shared_order,0.002862796206905327,"(2, 0, 0)"
GIN,Governance,arima_shared_order,0.007582667169121704,"(2, 0, 0)"
GIN,Habitat,ets,0.008303662512205445,
GIN,Health,ets,0.04377444979032772,
GIN,Infrastructure,ets,0.003938432443482587,
GIN,Sensitivity,ets,0.01694322393712825,
GIN,Social,arima_shared_order,0.004288702765794072,"(2, 0, 0)"
GIN,Water,arima,0.00016088896302705047,
GMB,Capacity,ets,0.010576096983739958,
GMB,Economic,arima_shared_order,0.023087522787360305,"(2, 0, 0)"
GMB,Ecosystems,arima,0.003312744670550183,
GMB,Exposure,arima,0.0,
GMB,Food,ets,0.018419052036892446,
GMB,Governance,ets,0.027999065635265396,
GMB,Habitat,ets,0.006270007730573712,
GMB,Health,ets,0.008192386890258984,
GMB,Infrastructure,ets,0.006310926585579591,
GMB,Sensitivity,ets,0.005237613944028263,
GMB,Social,arima,0.004038423140393066,
GMB,Water,ets,0.0008617999998241643,
GNB,Capacity,arima,0.007167536393508178,
GNB,Economic,arima_shared_order,0.008564986169785137,"(2, 0, 0)"
GNB,Ecosystems,ets,0.002746959462781273,
GNB,Exposure,ets,1.1102230246251565e-16,
GNB,Food,arima_shared_order,0.008729462069767945,"(2, 0, 0)"
GNB,Governance,ets,0.04501133263512898,
GNB,Habitat,arima,0.003900574776617605,
GNB,Health,arima_shared_order,0.021833648055679732,"(2, 0, 0)"
GNB,Infrastructure,ets,0.003938432443482587,
GNB,Sensitivity,ets,0.005498469503179915,
GNB,Social,ets,0.002464053998901061,
GNB,Water,ets,3.569780122695265e-05,
GNQ,Capacity,ets,0.0018646597156743994,
GNQ,Economic,arima_shared_order,0.01759988278833846,"(2, 0, 0)"
GNQ,Ecosystems,ets,0.0023923437644049472,
GNQ,Exposure,arima,0.0,
GNQ,Food,ets,0.0007778660663630976,
GNQ,Governance,ets,0.0590123176766395,
GNQ,Habitat,ets,0.013776505364648205,
GNQ,Health,ets,0.012171419961250285,
GNQ,Infrastructure,ets,0.0004710228355165991,
GNQ,Sensitivity,ets,0.005141017581183504,
GNQ,Social,ets,0.004419018787713979,
GNQ,Water,ets,3.7586350698504134e-11,
GRC,Capacity,ets,0.0037386266439922377,
GRC,Economic,ets,0.04284507134437325,
GRC,Ecosystems,ets,0.0024043247955449097,
GRC,Exposure,ets,5.551115123125783e-17,
GRC,Food,ets,0.008683037115565529,
GRC,Governance,ets,0.011018275787306075,
GRC,Habitat,arima,0.003955510545592266,
GRC,Health,ets,0.010537531717676301,
GRC,Infrastructure,arima,0.0070238955810541515,
GRC,Sensitivity,arima,0.008860433092405284,
GRC,Social,arima_shared_order,0.005115804575463645,"(2, 0, 0)"
GRC,Water,arima_shared_order,0.0003162482055882543,"(2, 0, 0)"
GRD,Capacity,ets,0.002923749264910969,
GRD,Economic,arima_shared_order,0.022190021694432717,"(2, 0, 0)"
GRD,Ecosystems,ets,0.0023503204190288953,
GRD,Exposure,arima,0.0,
GRD,Food,arima,0.007926589554943297,
GRD,Governance,arima,0.022746282488129422,
GRD,Habitat,ets,0.00041959999382185087,
GRD,Health,ets,0.005700270189164258,
GRD,Infrastructure,ets,0.0010575339459973799,
GRD,Sensitivity,ets,0.005876234195736241,
GRD,Social,ets,0.019067362175824554,
GRD,Water,arima,0.0001420052052179266,
GTM,Capacity,ets,0.018562847884009148,
GTM,Economic,arima_shared_order,0.056296277061911,"(2, 0, 0)"
GTM,Ecosystems,arima,0.0013124273626033967,
GTM,Exposure,arima,0.0,
GTM,Food,arima_shared_order,0.011597340303377312,"(2, 0, 0)"
GTM,Governance,arima,0.021306673046979994,
GTM,Habitat,arima_shared_order,0.0027400185162636203,"(2, 0, 0)"
GTM,Health,ets,0.012509601668245529,
GTM,Infrastructure,ets,0.04779447007252982,
GTM,Sensitivity,ets,0.004389873576692627,
GTM,Social,ets,0.003953018200008196,
GTM,Water,ets,0.0002373587593917148,
GUY,Capacity,arima,0.004544485006966558,
GUY,Economic,arima_shared_order,0.015352503435664943,"(2, 0, 0)"
GUY,Ecosystems,ets,0.0022387391804437272,
GUY,Exposure,ets,6.661338147750939e-17,
GUY,Food,arima_shared_order,0.008127102651530582,"(2, 0, 0)"
GUY,Governance,arima_shared_order,0.03229344401399299,"(2, 0, 0)"
GUY,Habitat,arima,0.0033480194413340937,
GUY,Health,ets,0.016673043222124206,
GUY,Infrastructure,arima_shared_order,0.0017588541170076243,"(2, 0, 0)"
GUY,Sensitivity,ets,0.0018784992017306435,
GUY,Social,ets,0.002838693044319518,
GUY,Water,ets,0.0004217844973769647,
HND,Capacity,ets,0.0024550385447439592,
HND,Economic,ets,0.005198307964561199,
HND,Ecosystems,arima_shared_order,0.005607185921573032,"(2, 0, 0)"
HND,Exposure,ets,4.4408920985006264e-17,
HND,Food,ets,0.0023517635981359143,
HND,Governance,ets,0.05237209660740425,
HND,Habitat,arima,0.005957500095707613,
HND,Health,ets,0.00743637569278145,
HND,Infrastructure,ets,0.013866401382854965,
HND,Sensitivity,arima,0.00562673890983415,
HND,Social,ets,0.006446232408378072,
HND,Water,arima_shared_order,0.0018801950292799186,"(2, 0, 0)"
HRV,Capacity,ets,0.0069501696630699826,
HRV,Economic,arima_shared_order,0.0357581021175992,"(2, 0, 0)"
HRV,Ecosystems,ets,0.007189319049710851,
HRV,Exposure,arima,0.0,
HRV,Food,arima,0.002231974481627097,
HRV,Governance,arima_shared_order,0.00582591455166237,"(2, 0, 0)"
HRV,Habitat,arima,0.011481070370425284,
HRV,Health,ets,0.014730753277468034,
HRV,Infrastructure,ets,0.006597977874435656,
HRV,Sensitivity,ets,0.0052324978025942385,
HRV,Social,arima_shared_order,0.008983537912500127,"(2, 0, 0)"
HRV,Water,ets,0.00014867399312209483,
HTI,Capacity,ets,0.0071083280985006604,
HTI,Economic,arima,0.008339792771615562,
HTI,Ecosystems,ets,0.004365143812097039,
HTI,Exposure,arima,0.0,
HTI,Food,ets,0.031592183533827645,
HTI,Governance,arima_shared_order,0.021879181041349803,"(2, 0, 0)"
HTI,Habitat,ets,0.007428064977361104,
HTI,Health,arima,0.002327256069724548,
HTI,Infrastructure,ets,0.002190898220083859,
HTI,Sensitivity,ets,0.002098140768594803,
HTI,Social,ets,0.0023974544312582503,
HTI,Water,ets,5.118155945194047e-06,
HUN,Capacity,ets,0.010474420296764065,
HUN,Economic,arima,0.018099411029249425,
HUN,Ecosystems,ets,0.002775800953083163,
HUN,Exposure,ets,4.4408920985006264e-17,
HUN,Food,ets,0.0016430589382650073,
HUN,Governance,ets,0.030602509022093428,
HUN,Habitat,arima,0.003602125560526093,
HUN,Health,ets,0.0008482403493575097,
HUN,Infrastructure,arima,0.009246490244919515,
HUN,Sensitivity,arima,0.008041649546481655,
HUN,Social,arima_shared_order,0.005958178333905506,"(2, 0, 0)"
HUN,Water,ets,0.029027468613140518,
IDN,Capacity,ets,0.014564864900616547,
IDN,Economic,arima_shared_order,0.3919836468307776,"(2, 0, 0)"
IDN,Ecosystems,ets,0.002288163752099959,
IDN,Exposure,ets,1.1102230246251565e-16,
IDN,Food,ets,0.0044588462620047675,
IDN,Governance,ets,0.04354808545368547,
IDN,Habitat,arima,0.004476346248349428,
IDN,Health,ets,0.009519217484975306,
IDN,Infrastructure,ets,0.0018775727512027828,
IDN,Sensitivity,ets,0.0023229801478163335,
IDN,Social,ets,0.009565013623695395,
IDN,Water,arima,0.0002577864891402437,
IND,Capacity,ets,0.022558812155858532,
IND,Economic,arima_shared_order,0.5117805786935897,"(2, 0, 0)"
IND,Ecosystems,ets,0.001850118770140341,
IND,Exposure,ets,1.1102230246251565e-16,
IND,Food,arima,0.015509618272102288,
IND,Governance,arima_shared_order,0.022391708139064236,"(2, 0, 0)"
IND,Habitat,ets,0.00865020865898819,
IND,Health,ets,0.004451753162083905,
IND,Infrastructure,ets,0.04846767754431513,
IND,Sensitivity,arima_shared_order,0.0037230103030961746,"(2, 0, 0)"
IND,Social,ets,0.007403800061884791,
IND,Water,ets,0.00023824484496555166,
IRL,Capacity,arima_shared_order,0.007126007964584713,"(2, 0, 0)"
IRL,Economic,ets,0.021673298835989785,
IRL,Ecosystems,arima,0.002464665484125217,
IRL,Exposure,arima,0.0,
IRL,Food,ets,0.00509364231272072,
IRL,Governance,arima_shared_order,0.009997901994428104,"(2, 0, 0)"
IRL,Habitat,ets,0.008791757862241466,
IRL,Health,arima,0.00836623803834815,
IRL,Infrastructure,ets,0.019045548095087673,
IRL,Sensitivity,arima,0.010583951009556036,
IRL,Social,arima_shared_order,0.0050296776492287695,"(2, 0, 0)"
IRL,Water,ets,0.00010119979010214664,
IRN,Capacity,ets,0.007018192697298087,
IRN,Economic,arima,0.03422914670182351,
IRN,Ecosystems,ets,0.001719877867825692,
IRN,Exposure,arima,0.0,
IRN,Food,arima,0.015404035107877223,
IRN,Governance,arima_shared_order,0.040731079899300006,"(2, 0, 0)"
IRN,Habitat,arima,0.0020053269247791382,
IRN,Health,ets,0.005141459396081671,
IRN,Infrastructure,ets,0.00035743067352742854,
IRN,Sensitivity,arima,0.008278969906153278,
IRN,Social,ets,0.03528685608450285,
IRN,Water,arima,0.0010581213718896087,
IRQ,Capacity,arima_shared_order,0.004941470084467103,"(2, 0, 0)"
IRQ,Economic,arima_shared_order,0.041224005276347266,"(2, 0, 0)"
IRQ,Ecosystems,arima_shared_order,0.003694001072041475,"(2, 0, 0)"
IRQ,Exposure,arima,0.0,
IRQ,Food,ets,0.009108989244891775,
IRQ,Governance,arima,0.014455743644434315,
IRQ,Habitat,arima,0.003345604841891436,
IRQ,Health,ets,0.003703741217533163,
IRQ,Infrastructure,arima,0.00034033631566332545,
IRQ,Sensitivity,arima,0.0056602118414951445,
IRQ,Social,ets,0.014944682572110702,
IRQ,Water,ets,0.013219498747571501,
ISL,Capacity,arima,0.003825170803801814,
ISL,Economic,arima,0.01501460084367826,
ISL,Ecosystems,ets,0.0017997917034443534,
ISL,Exposure,ets,0.0,
ISL,Food,ets,0.0013581905509512104,
ISL,Governance,ets,0.012337162316602012,
ISL,Habitat,arima_shared_order,0.00403871697086391,"(2, 0, 0)"
ISL,Health,arima,0.002198507221245988,
ISL,Infrastructure,arima_shared_order,0.004299999675536137,"(2, 0, 0)"
ISL,Sensitivity,arima,0.0011261227939372898,
ISL,Social,ets,0.027573587832417767,
ISL,Water,ets,2.1777213404533535e-05,
ISR,Capacity,ets,0.005726568176624258,
ISR,Economic,arima_shared_order,0.026364528486740868,"(2, 0, 0)"
ISR,Ecosystems,ets,0.010654938820141235,
ISR,Exposure,ets,5.551115123125783e-17,
ISR,Food,arima_shared_order,0.0030636250305423663,"(2, 0, 0)"
ISR,Governance,ets,0.024804799551098745,
ISR,Habitat,arima,0.004449566261758864,
ISR,Health,ets,0.0022018880991262592,
ISR,Infrastructure,ets,0.024049418415156388,
ISR,Sensitivity,ets,0.00868898657811209,
ISR,Social,ets,0.008907368505268954,
ISR,Water,ets,2.0129849447325655e-07,
ITA,Capacity,arima,0.0012755478061434288,
ITA,Economic,ets,0.04521629180019737,
ITA,Ecosystems,ets,0.00103450796482758,
ITA,Exposure,ets,4.4408920985006264e-17,
ITA,Food,ets,0.004687917881724168,
ITA,Governance,arima,0.015118429998602778,
ITA,Habitat,ets,0.0004888435130351975,
ITA,Health,arima_shared_order,0.003592421253203093,"(2, 0, 0)"
ITA,Infrastructure,arima_shared_order,0.0030125420290372574,"(2, 0, 0)"
ITA,Sensitivity,arima_shared_order,0.0009421798366500145,"(2, 0, 0)"
ITA,Social,arima,0.025521476769946427,
ITA,Water,arima_shared_order,0.0014310591249894645,"(2, 0, 0)"
JAM,Capacity,arima_shared_order,0.0050887041407915,"(2, 0, 0)"
JAM,Economic,arima_shared_order,0.027502497730247356,"(2, 0, 0)"
JAM,Ecosystems,ets,0.0003006825019477799,
JAM,Exposure,arima,0.0,
JAM,Food,ets,0.006719890295986653,
JAM,Governance,arima_shared_order,0.00693240096092802,"(2, 0, 0)"
JAM,Habitat,arima,0.005906729695556468,
JAM,Health,arima_shared_order,0.001634004597813321,"(2, 0, 0)"
JAM,Infrastructure,ets,0.0006826503325596866,
JAM,Sensitivity,ets,0.0031795268345243266,
JAM,Social,ets,0.0050111911304171475,
JAM,Water,arima,0.004948756291936807,
JOR,Capacity,ets,0.0079477958391987,
JOR,Economic,arima,0.01306926019443233,
JOR,Ecosystems,ets,0.004025545672205655,
JOR,Exposure,arima,0.0,
JOR,Food,arima_shared_order,0.006391940670164331,"(2, 0, 0)"
JOR,Governance,arima,0.020882239978470475,
JOR,Habitat,arima_shared_order,0.002533649626863388,"(2, 0, 0)"
JOR,Health,ets,0.012027482313885285,
JOR,Infrastructure,arima,0.0015330254903169528,
JOR,Sensitivity,ets,0.00481268690732981,
JOR,Social,arima,0.010351480896074761,
JOR,Water,ets,0.005875338947592823,
JPN,Capacity,ets,0.00314091048491959,
JPN,Economic,arima_shared_order,0.14982512797986983,"(2, 0, 0)"
JPN,Ecosystems,ets,0.0033772412216953483,
JPN,Exposure,ets,1.1102230246251565e-16,
JPN,Food,arima_shared_order,0.003298305652644412,"(2, 0, 0)"
JPN,Governance,arima_shared_order,0.01713873237638559,"(2, 0, 0)"
JPN,Habitat,ets,0.002501000097879724,
JPN,Health,ets,0.0006307608050047042,
JPN,Infrastructure,ets,0.006728033233682396,
JPN,Sensitivity,ets,0.004010491022742313,
JPN,Social,arima,0.005152338314270377,
JPN,Water,ets,0.0001413399186145914,
KAZ,Capacity,ets,0.0037411617591242676,
KAZ,Economic,ets,0.10195276193552276,
KAZ,Ecosystems,ets,0.004460903841630071,
KAZ,Exposure,arima,0.0,
KAZ,Food,arima,0.0022872377445693703,
KAZ,Governance,ets,0.02885995280665741,
KAZ,Habitat,arima,0.004266972410872816,
KAZ,Health,arima,0.0055711034650516075,
KAZ,Infrastructure,arima_shared_order,0.0012996950574144961,"(2, 0, 0)"
KAZ,Sensitivity,arima_shared_order,0.000630856880883951,"(2, 0, 0)"
KAZ,Social,arima,0.04184658781997379,
KAZ,Water,ets,0.0023971008496110726,
KEN,Capacity,ets,0.012831304120711162,
KEN,Economic,arima,0.011716682744279616,
KEN,Ecosystems,ets,0.004175094115899181,
KEN,Exposure,ets,1.1102230246251565e-16,
KEN,Food,arima_shared_order,0.007169049089207413,"(2, 0, 0)"
KEN,Governance,ets,0.017132517670218173,
KEN,Habitat,arima_shared_order,0.02139527176268017,"(2, 0, 0)"
KEN,Health,arima,0.018108700150665458,
KEN,Infrastructure,ets,0.013938455458386501,
KEN,Sensitivity,ets,0.009907561316727731,
KEN,Social,ets,0.0007053514934681982,
KEN,Water,ets,0.0019837373560078974,
KGZ,Capacity,ets,0.013665272714215592,
KGZ,Economic,arima,0.06353396565306053,
KGZ,Ecosystems,ets,0.003427799815210597,
KGZ,Exposure,ets,5.551115123125783e-17,
KGZ,Food,arima,0.0053080155234185855,
KGZ,Governance,arima,0.013697435780947443,
KGZ,Habitat,arima_shared_order,0.010119119267275878,"(2, 0, 0)"
KGZ,Health,ets,0.012199372044035716,
KGZ,Infrastructure,arima,0.05581616899320936,
KGZ,Sensitivity,ets,0.006833940294314156,
KGZ,Social,ets,0.013781064403108579,
KGZ,Water,arima_shared_order,0.001353294249694731,"(2, 0, 0)"
KHM,Capacity,ets,0.01335795790301877,
KHM,Economic,arima,0.01652523359391833,
KHM,Ecosystems,ets,0.0019277041844609432,
KHM,Exposure,ets,6.661338147750939e-17,
KHM,Food,ets,0.0023962973835810696,
KHM,Governance,arima,0.0395304116682119,
KHM,Habitat,arima,0.007083338461575006,
KHM,Health,ets,0.04909572532043436,
KHM,Infrastructure,ets,0.015091826018834664,
KHM,Sensitivity,ets,0.018845442829601433,
KHM,Social,ets,0.01226238909869799,
KHM,Water,ets,4.7951221501252306e-05,
KIR,Capacity,ets,0.010833660808827195,
KIR,Economic,ets,0.022376257220414274,
KIR,Ecosystems,ets,0.0010856723252712474,
KIR,Exposure,arima,0.0,
KIR,Food,ets,0.004834538513892572,
KIR,Governance,arima_shared_order,0.06077898875396613,"(2, 0, 0)"
KIR,Habitat,ets,0.0030596459335974656,
KIR,Health,arima,0.01150501723749393,
KIR,Infrastructure,ets,0.04348186044019673,
KIR,Sensitivity,arima_shared_order,0.0007389531856580867,"(2, 0, 0)"
KIR,Social,ets,0.002884900656583267,
KIR,Water,ets,0.0005226679873012397,
KNA,Capacity,ets,0.0018646597156743994,
KNA,Economic,ets,0.011950130055041997,
KNA,Ecosystems,ets,0.0010856723252712474,
KNA,Exposure,arima,0.0,
KNA,Food,ets,0.004739318377432111,
KNA,Governance,arima,0.1644479189354957,
KNA,Habitat,arima_shared_order,0.002317640424112499,"(2, 0, 0)"
KNA,Health,ets,0.002773995152608344,
KNA,Infrastructure,ets,0.003938432443482587,
KNA,Sensitivity,arima_shared_order,0.002383900922382076,"(2, 0, 0)"
KNA,Social,arima_shared_order,0.02048599368819698,"(2, 0, 0)"
KNA,Water,ets,0.0005226679873012397,
KOR,Capacity,arima_shared_order,0.002802902724452927,"(2, 0, 0)"
KOR,Economic,arima_shared_order,0.022264993872769208,"(2, 0, 0)"
KOR,Ecosystems,ets,0.0011896030453127926,
KOR,Exposure,arima,0.0,
KOR,Food,ets,0.002402514766350805,
KOR,Governance,arima,0.015768375350323317,
KOR,Habitat,arima_shared_order,0.00416226997609227,"(2, 0, 0)"
KOR,Health,ets,0.005125965529119131,
