Country,Year,Feature,SHAP_Value
LSO,2011,Ecosystems,-0.0073442497346606255
LSO,2012,Ecosystems,-0.007051666450363103
LSO,2013,Ecosystems,-0.005563091514379331
LSO,2014,Ecosystems,-0.008218634710471837
LSO,2015,Ecosystems,-0.009407027577186715
LSO,2016,Ecosystems,-0.0042724837110451695
LSO,2017,Ecosystems,-0.006992219586685937
LSO,2018,Ecosystems,-0.008550279405346951
LSO,2019,Ecosystems,-0.008202495266714472
LSO,2020,Ecosystems,-0.008011608147201055
LSO,2021,Ecosystems,-0.00782975763563185
LSO,2022,Ecosystems,-0.009049117501066361
LSO,2023,Ecosystems,-0.008486708307674179
LSO,2024,Ecosystems,-0.00858850693459058
LSO,2025,Ecosystems,-0.008635795384866298
LSO,2026,Ecosystems,-0.008894459217724268
LSO,2027,Ecosystems,-0.008493646942909735
LSO,2028,Ecosystems,-0.006373197976421154
LSO,2029,Ecosystems,-0.005418158613302204
LSO,2030,Ecosystems,-0.005225326533652804
LSO,2031,Ecosystems,-0.0051807428942658865
LSO,2032,Ecosystems,-0.004497226924214424
LSO,2033,Ecosystems,-0.00371241868197287
LSO,2034,Ecosystems,-0.0034663564950760855
LSO,2035,Ecosystems,-0.0033886034742294205
LSO,2036,Ecosystems,-0.002919480185516228
LSO,2037,Ecosystems,-0.0024355682956299298
LSO,2038,Ecosystems,-0.002202632550419624
LSO,2039,Ecosystems,-0.0020868678385227595
LSO,2040,Ecosystems,-0.0017727858079029813
LTU,1995,Ecosystems,0.0012167218015441122
LTU,1996,Ecosystems,0.0008467679275869517
LTU,1997,Ecosystems,0.0008681880482947443
LTU,1998,Ecosystems,0.0008618074011182323
LTU,1999,Ecosystems,0.0008733515452017434
LTU,2000,Ecosystems,0.0008717755464103666
LTU,2001,Ecosystems,0.000863858969374476
LTU,2002,Ecosystems,0.0006709950527002729
LTU,2003,Ecosystems,0.0007546881789431658
LTU,2004,Ecosystems,0.0008908908008222168
LTU,2005,Ecosystems,0.001014783033243427
LTU,2006,Ecosystems,0.0012931518635942575
LTU,2007,Ecosystems,0.0014501933440518476
LTU,2008,Ecosystems,0.0014986133229561356
LTU,2009,Ecosystems,0.0016088547319557966
LTU,2010,Ecosystems,0.0011625603318883198
LTU,2011,Ecosystems,0.00044927788280972624
LTU,2012,Ecosystems,0.00041925272820111416
LTU,2013,Ecosystems,0.00039587942686200616
LTU,2014,Ecosystems,0.00039749461569292934
LTU,2015,Ecosystems,0.00032546482622467226
LTU,2016,Ecosystems,0.00017470032028048417
LTU,2017,Ecosystems,0.0004985130168425737
LTU,2018,Ecosystems,0.0001278751612185002
LTU,2019,Ecosystems,0.00020852618725096907
LTU,2020,Ecosystems,0.00030793355214454486
LTU,2021,Ecosystems,0.0007645511897036619
LTU,2022,Ecosystems,0.0006325022648267316
LTU,2023,Ecosystems,0.000654644590109299
LTU,2024,Ecosystems,0.0006554048916689961
LTU,2025,Ecosystems,0.0006626692336385413
LTU,2026,Ecosystems,0.0006324525977457849
LTU,2027,Ecosystems,0.00063468492683983
LTU,2028,Ecosystems,0.000617776476175218
LTU,2029,Ecosystems,0.0006380104954493257
LTU,2030,Ecosystems,0.0006369312962276666
LTU,2031,Ecosystems,0.0006391726713582987
LTU,2032,Ecosystems,0.0006554164106379856
LTU,2033,Ecosystems,0.0007021677665711376
LTU,2034,Ecosystems,0.0006670754031529894
LTU,2035,Ecosystems,0.0006937502074561618
LTU,2036,Ecosystems,0.0007286720750898934
LTU,2037,Ecosystems,0.0007438518897434338
LTU,2038,Ecosystems,0.0007665298588885046
LTU,2039,Ecosystems,0.0007425425543091879
LTU,2040,Ecosystems,0.0007405124155909943
LUX,1995,Ecosystems,-0.001941167033333275
LUX,1996,Ecosystems,-0.0023470514099485544
LUX,1997,Ecosystems,-0.0022236608236533674
LUX,1998,Ecosystems,-0.0021814531402452922
LUX,1999,Ecosystems,-0.0023361787317452165
LUX,2000,Ecosystems,-0.002336127312633917
LUX,2001,Ecosystems,-0.002409397348903302
LUX,2002,Ecosystems,-0.0024835383714139465
LUX,2003,Ecosystems,-0.002804600849354462
LUX,2004,Ecosystems,-0.002731668114733975
LUX,2005,Ecosystems,-0.0028616053517803975
LUX,2006,Ecosystems,-0.0033772927287344144
LUX,2007,Ecosystems,-0.0032849177858413525
LUX,2008,Ecosystems,-0.0037505214768687356
LUX,2009,Ecosystems,-0.003779653312381683
LUX,2010,Ecosystems,-0.001475144097958723
LUX,2011,Ecosystems,-0.001245253825890717
LUX,2012,Ecosystems,-0.0007572716998985836
LUX,2013,Ecosystems,-0.0003662618706100464
LUX,2014,Ecosystems,0.003602504971960325
LUX,2015,Ecosystems,0.0036377265801551626
LUX,2016,Ecosystems,0.0034257481773866654
LUX,2017,Ecosystems,0.003834037065578216
LUX,2018,Ecosystems,0.004085892382252816
LUX,2019,Ecosystems,0.003987622482152583
LUX,2020,Ecosystems,0.003977495400589131
LUX,2021,Ecosystems,0.0037308504652444007
LUX,2022,Ecosystems,0.0034933943823914656
LUX,2023,Ecosystems,0.003456729208162808
LUX,2024,Ecosystems,0.00377581789578376
LUX,2025,Ecosystems,0.0037813560433234395
LUX,2026,Ecosystems,0.00377154549927764
LUX,2027,Ecosystems,0.003715196973617227
LUX,2028,Ecosystems,0.0037338838515961112
LUX,2029,Ecosystems,0.0037784582942017686
LUX,2030,Ecosystems,0.0038183181015584568
LUX,2031,Ecosystems,0.004045980091865554
LUX,2032,Ecosystems,0.004085123219230303
LUX,2033,Ecosystems,0.004070396102635428
LUX,2034,Ecosystems,0.004062855052404725
LUX,2035,Ecosystems,0.004067164071120555
LUX,2036,Ecosystems,0.004063757409654662
LUX,2037,Ecosystems,0.004063066616434933
LUX,2038,Ecosystems,0.004037583729649365
LUX,2039,Ecosystems,0.004023198934219393
LUX,2040,Ecosystems,0.0039745711098388165
LVA,1995,Ecosystems,-0.0002725843340330525
LVA,1996,Ecosystems,-0.0002611718216764847
LVA,1997,Ecosystems,-0.00027638116412589313
LVA,1998,Ecosystems,-0.00025636576763845046
LVA,1999,Ecosystems,-0.0003299231673247928
LVA,2000,Ecosystems,-0.00032528254733821585
LVA,2001,Ecosystems,-0.0002694269330138295
LVA,2002,Ecosystems,-4.5481161418530446e-05
LVA,2003,Ecosystems,1.8112949938987638e-05
LVA,2004,Ecosystems,-1.506757279111056e-05
LVA,2005,Ecosystems,-9.326513916626698e-05
LVA,2006,Ecosystems,-6.572988722230088e-05
LVA,2007,Ecosystems,-0.00026963756983234036
LVA,2008,Ecosystems,2.0850499371729723e-05
LVA,2009,Ecosystems,1.6316877572460173e-05
LVA,2010,Ecosystems,-0.00029147613635926984
LVA,2011,Ecosystems,-0.0002692528965723514
LVA,2012,Ecosystems,-0.0010702879308964845
LVA,2013,Ecosystems,-0.0011160507507558394
LVA,2014,Ecosystems,-0.002404379662180243
LVA,2015,Ecosystems,-0.0022615221868408394
LVA,2016,Ecosystems,-0.0023059346198199605
LVA,2017,Ecosystems,-0.0023436299444961448
LVA,2018,Ecosystems,-0.0022057349559803114
LVA,2019,Ecosystems,-0.0017460465549010529
LVA,2020,Ecosystems,-0.0011804818138424142
LVA,2021,Ecosystems,-0.000623214280818202
LVA,2022,Ecosystems,-0.001324018825083987
LVA,2023,Ecosystems,-0.0013547113478859173
LVA,2024,Ecosystems,-0.0012537638845210035
LVA,2025,Ecosystems,-0.0011443545479344623
LVA,2026,Ecosystems,-0.0010561269305010938
LVA,2027,Ecosystems,-0.0011256128164649323
LVA,2028,Ecosystems,-0.0012093992523037034
LVA,2029,Ecosystems,-0.001121563720341963
LVA,2030,Ecosystems,-0.0011479748249539337
LVA,2031,Ecosystems,-0.0010020726534313192
LVA,2032,Ecosystems,-0.0008066647795720484
LVA,2033,Ecosystems,-0.0007968143363654716
LVA,2034,Ecosystems,-0.000640429409921655
LVA,2035,Ecosystems,-0.0006004530646960459
LVA,2036,Ecosystems,-0.0005860309459915938
LVA,2037,Ecosystems,-0.0005568284811003176
LVA,2038,Ecosystems,-0.00046555182931217083
LVA,2039,Ecosystems,-0.0004936186950022107
LVA,2040,Ecosystems,-0.0005044942531727272
MAR,1995,Ecosystems,-0.001684975666377694
MAR,1996,Ecosystems,-0.0012812055767146217
MAR,1997,Ecosystems,-0.0017831697111465965
MAR,1998,Ecosystems,-0.004034900353029407
MAR,1999,Ecosystems,-0.0011324369847997794
MAR,2000,Ecosystems,-0.00109978494576195
MAR,2001,Ecosystems,-0.0018016617791558752
MAR,2002,Ecosystems,-0.0025578757891236087
MAR,2003,Ecosystems,-0.0025307946138668257
MAR,2004,Ecosystems,-0.0014295190088843435
MAR,2005,Ecosystems,-0.0022522228308888325
MAR,2006,Ecosystems,-0.0022706913689050576
MAR,2007,Ecosystems,-0.0020847678566860645
MAR,2008,Ecosystems,-0.004857121480888172
MAR,2009,Ecosystems,-0.005181510184808326
MAR,2010,Ecosystems,-0.004923631536907128
MAR,2011,Ecosystems,-0.004212584111129526
MAR,2012,Ecosystems,-0.004501909830551197
MAR,2013,Ecosystems,-0.004183213566910796
MAR,2014,Ecosystems,-0.0040189919020886845
MAR,2015,Ecosystems,-0.003961109810288053
MAR,2016,Ecosystems,-0.0038160847735780393
MAR,2017,Ecosystems,-0.0038979224874700342
MAR,2018,Ecosystems,0.00013433601581517012
MAR,2019,Ecosystems,0.000101354531029263
MAR,2020,Ecosystems,0.00022126314356985715
MAR,2021,Ecosystems,0.00017679176164144765
MAR,2022,Ecosystems,0.0002079934118653854
MAR,2023,Ecosystems,0.0004211889298229404
MAR,2024,Ecosystems,0.00039394818520941646
MAR,2025,Ecosystems,0.00040947129098251815
MAR,2026,Ecosystems,0.00022917641766202757
MAR,2027,Ecosystems,0.00020542444993355954
MAR,2028,Ecosystems,0.0002509055142684767
MAR,2029,Ecosystems,0.00029527157972581873
MAR,2030,Ecosystems,0.0003108905850621235
MAR,2031,Ecosystems,0.00031247630324273746
MAR,2032,Ecosystems,0.00034150246267033524
MAR,2033,Ecosystems,0.0003419833943420742
MAR,2034,Ecosystems,0.00036892184405348425
MAR,2035,Ecosystems,0.0004051554487147018
MAR,2036,Ecosystems,0.0004219990378333061
MAR,2037,Ecosystems,0.0004601307191513076
MAR,2038,Ecosystems,0.0004712457712770778
MAR,2039,Ecosystems,0.0004664226327700528
MAR,2040,Ecosystems,0.0004104205062705476
MDA,1995,Ecosystems,0.005976095323673907
MDA,1996,Ecosystems,0.005968984004928152
MDA,1997,Ecosystems,0.005608671911275954
MDA,1998,Ecosystems,0.005194095565989854
MDA,1999,Ecosystems,0.004883170161856615
MDA,2000,Ecosystems,0.004697168317818146
MDA,2001,Ecosystems,0.0036712095375856903
MDA,2002,Ecosystems,0.0008036659174127602
MDA,2003,Ecosystems,-5.0427806553337054e-05
MDA,2004,Ecosystems,-0.00033042649045284076
MDA,2005,Ecosystems,0.0002625733133322618
MDA,2006,Ecosystems,0.0008201449002404261
MDA,2007,Ecosystems,0.001148779852802141
MDA,2008,Ecosystems,0.001244300841025856
MDA,2009,Ecosystems,0.0012754628891849618
MDA,2010,Ecosystems,0.0005742373790561199
MDA,2011,Ecosystems,9.397212304271642e-05
MDA,2012,Ecosystems,-8.708866090804696e-05
MDA,2013,Ecosystems,0.00014376104710153714
MDA,2014,Ecosystems,-4.6699927639536564e-05
MDA,2015,Ecosystems,-0.0002990428247090847
MDA,2016,Ecosystems,0.0005284777694405527
MDA,2017,Ecosystems,0.0005959187579193543
MDA,2018,Ecosystems,0.0005004637823940885
MDA,2019,Ecosystems,0.0004190726463417341
MDA,2020,Ecosystems,0.0004879200231039368
MDA,2021,Ecosystems,0.0008254551619236057
MDA,2022,Ecosystems,0.0007302675461861838
MDA,2023,Ecosystems,0.0006675684443067367
MDA,2024,Ecosystems,0.0007992722927253235
MDA,2025,Ecosystems,0.0008292398510923616
MDA,2026,Ecosystems,0.0008216860089358076
MDA,2027,Ecosystems,0.0008335808871668649
MDA,2028,Ecosystems,0.0008488281207391173
MDA,2029,Ecosystems,0.0008849320991757405
MDA,2030,Ecosystems,0.0010868692525599927
MDA,2031,Ecosystems,0.0010945442768104615
MDA,2032,Ecosystems,0.001128216461399747
MDA,2033,Ecosystems,0.0011429294662400249
MDA,2034,Ecosystems,0.0012133124185562255
MDA,2035,Ecosystems,0.0012818998143306693
MDA,2036,Ecosystems,0.0012950487853097747
MDA,2037,Ecosystems,0.0013661653798630324
MDA,2038,Ecosystems,0.0013880436659541302
MDA,2039,Ecosystems,0.0014193344786302695
MDA,2040,Ecosystems,0.0014211505222178314
MDG,1995,Ecosystems,-0.00032264997026454725
MDG,1996,Ecosystems,-0.0005041268728963435
MDG,1997,Ecosystems,-0.0005312209359069266
MDG,1998,Ecosystems,-0.0005440534587437336
MDG,1999,Ecosystems,-0.0006297322607969047
MDG,2000,Ecosystems,-0.0009099177690030519
MDG,2001,Ecosystems,-0.0008253945197609241
MDG,2002,Ecosystems,-0.0003735831877472631
MDG,2003,Ecosystems,-0.0003015237823479266
MDG,2004,Ecosystems,-0.00016231801191035232
MDG,2005,Ecosystems,-0.00023046209364513295
MDG,2006,Ecosystems,-0.00013352566152564785
MDG,2007,Ecosystems,-0.0005094472279324419
MDG,2008,Ecosystems,-0.0004921104854520089
MDG,2009,Ecosystems,0.0007387188841629568
MDG,2010,Ecosystems,0.0007387567811936945
MDG,2011,Ecosystems,0.0012872097346758402
MDG,2012,Ecosystems,0.000652479779160705
MDG,2013,Ecosystems,0.0006797616269264805
MDG,2014,Ecosystems,0.0021052668069764897
MDG,2015,Ecosystems,0.002995210283207177
MDG,2016,Ecosystems,0.0027602708424696023
MDG,2017,Ecosystems,0.0045755148829819126
MDG,2018,Ecosystems,0.004461365643641239
MDG,2019,Ecosystems,0.004595719855539077
MDG,2020,Ecosystems,0.004907391638264943
MDG,2021,Ecosystems,0.004278182994454965
MDG,2022,Ecosystems,0.004356158302567555
MDG,2023,Ecosystems,0.0047520852100563105
MDG,2024,Ecosystems,0.004491606757944149
MDG,2025,Ecosystems,0.004508172745713695
MDG,2026,Ecosystems,0.0045108003083257405
MDG,2027,Ecosystems,0.0044008665949601565
MDG,2028,Ecosystems,0.004353850273499983
MDG,2029,Ecosystems,0.004361909480267148
MDG,2030,Ecosystems,0.004372083140429698
MDG,2031,Ecosystems,0.004367563205082272
MDG,2032,Ecosystems,0.004371970607243719
MDG,2033,Ecosystems,0.004362290334056486
MDG,2034,Ecosystems,0.004352801524329964
MDG,2035,Ecosystems,0.004347756346087758
MDG,2036,Ecosystems,0.004334461889723106
MDG,2037,Ecosystems,0.004332947889669492
MDG,2038,Ecosystems,0.004332016983853636
MDG,2039,Ecosystems,0.004331798078901932
MDG,2040,Ecosystems,0.004339334014147875
MDV,1995,Ecosystems,0.002382761178057408
MDV,1996,Ecosystems,0.002389559285723864
MDV,1997,Ecosystems,0.002308468049676009
MDV,1998,Ecosystems,0.0022976982526082008
MDV,1999,Ecosystems,0.002430340605235542
MDV,2000,Ecosystems,0.002412530943158431
MDV,2001,Ecosystems,0.002351107331817948
MDV,2002,Ecosystems,0.002247008506550759
MDV,2003,Ecosystems,0.0026502523377309466
MDV,2004,Ecosystems,0.0020199594354266214
MDV,2005,Ecosystems,0.001583825140651892
MDV,2006,Ecosystems,0.001521023916209163
MDV,2007,Ecosystems,0.0017698751548287065
MDV,2008,Ecosystems,0.001743605283270392
MDV,2009,Ecosystems,0.002018812242099104
MDV,2010,Ecosystems,0.0014062524033524523
MDV,2011,Ecosystems,0.0015093403828424913
MDV,2012,Ecosystems,0.001035495398215638
MDV,2013,Ecosystems,0.0009711672485070934
MDV,2014,Ecosystems,0.0017623114615605505
MDV,2015,Ecosystems,0.0022865796151673268
MDV,2016,Ecosystems,0.001003579958940212
MDV,2017,Ecosystems,0.0008843983628085571
MDV,2018,Ecosystems,0.002239657538458926
MDV,2019,Ecosystems,0.001535912013742482
MDV,2020,Ecosystems,0.0016844025011451573
MDV,2021,Ecosystems,0.001380351624087742
MDV,2022,Ecosystems,0.0009643363927114743
MDV,2023,Ecosystems,0.000966512619036876
MDV,2024,Ecosystems,0.0010853073641738913
MDV,2025,Ecosystems,0.0011591642083054118
MDV,2026,Ecosystems,0.001160875138377756
MDV,2027,Ecosystems,0.0011372878453634674
MDV,2028,Ecosystems,0.0011339313320086922
MDV,2029,Ecosystems,0.0011262177269609494
MDV,2030,Ecosystems,0.0010614649158706441
MDV,2031,Ecosystems,0.001037871048778661
MDV,2032,Ecosystems,0.001081806906588218
MDV,2033,Ecosystems,0.0010819418453283647
MDV,2034,Ecosystems,0.0011212815367736993
MDV,2035,Ecosystems,0.0011547919363169956
MDV,2036,Ecosystems,0.001234325566667257
MDV,2037,Ecosystems,0.0013207757985407038
MDV,2038,Ecosystems,0.0008437390019410697
MDV,2039,Ecosystems,0.0006516301731843851
MDV,2040,Ecosystems,0.0005575107242040858
MEX,1995,Ecosystems,0.004320131370638362
MEX,1996,Ecosystems,-0.00021103877987242953
MEX,1997,Ecosystems,-0.0001740267598657235
MEX,1998,Ecosystems,0.003843459090708569
MEX,1999,Ecosystems,0.00019155284540121225
MEX,2000,Ecosystems,0.0021095759397017555
MEX,2001,Ecosystems,0.0002454775350638565
MEX,2002,Ecosystems,0.002570875075204979
MEX,2003,Ecosystems,0.002865455899070613
MEX,2004,Ecosystems,0.004863572007218804
MEX,2005,Ecosystems,0.0037516210263383626
MEX,2006,Ecosystems,0.0028184531140077926
MEX,2007,Ecosystems,0.003676722508314616
MEX,2008,Ecosystems,0.002991587767105619
MEX,2009,Ecosystems,0.004490227684246406
MEX,2010,Ecosystems,0.004213216757667712
MEX,2011,Ecosystems,0.003463695490392228
MEX,2012,Ecosystems,0.0028084758834525047
MEX,2013,Ecosystems,0.0006952916502410351
MEX,2014,Ecosystems,-0.002511296283527956
MEX,2015,Ecosystems,-0.0027060185470801244
MEX,2016,Ecosystems,-0.002639385031775599
MEX,2017,Ecosystems,-0.002656386157174964
MEX,2018,Ecosystems,-0.0026385055416328638
MEX,2019,Ecosystems,-0.00251792572567092
MEX,2020,Ecosystems,-0.0020303526592136863
MEX,2021,Ecosystems,-0.0028035147487790266
MEX,2022,Ecosystems,-0.002664044061964532
MEX,2023,Ecosystems,-0.00269879900960669
MEX,2024,Ecosystems,-0.0027060701297829744
MEX,2025,Ecosystems,-0.00283053346592349
